PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
3336,1,3,female,45.0,0,0,44.88,Q
3337,1,3,male,27.6,1,0,6.38,Q
3338,1,2,female,33.8,1,0,41.58,C
3339,0,2,male,45.2,0,1,13.51,C
3340,1,2,male,42.5,0,0,65.11,C
3341,1,3,male,23.8,3,1,113.56,C
3342,0,1,male,28.2,0,1,4.33,C
3343,1,2,female,42.7,0,0,99.73,S
3344,0,3,female,43.2,3,0,93.51,S
3345,0,3,female,28.8,1,0,16.8,S
3346,1,2,male,29.3,0,0,1.17,C
3347,0,3,male,33.7,1,1,43.53,S
3348,0,1,male,49.1,1,1,16.91,S
3349,0,2,male,44.9,0,2,8.51,S
3350,0,3,male,39.7,0,0,4.6,S
3351,0,3,male,14.9,0,0,8.73,C
3352,0,2,male,26.2,1,2,10.84,Q
3353,1,3,male,26.9,0,1,63.55,S
3354,0,3,male,49.9,1,0,61.27,S
3355,0,1,male,26.7,0,0,27.28,S
3356,0,3,female,47.5,0,2,32.24,S
3357,1,1,male,22.0,0,0,99.95,S
3358,0,3,male,23.1,2,0,95.46,S
3359,1,3,female,36.7,1,0,70.57,C
3360,1,2,female,52.0,1,0,18.75,C
3361,1,2,female,27.0,0,0,18.26,S
3362,0,2,male,0.0,0,0,87.53,S
3363,1,2,male,8.1,0,1,104.43,S
3364,0,2,female,34.2,1,0,64.07,S
3365,1,2,female,9.4,0,0,56.61,S
3366,1,3,male,17.9,0,0,32.67,S
3367,0,1,male,30.2,0,0,16.52,S
3368,0,3,male,0.0,1,0,11.01,S
3369,0,3,male,24.7,1,0,6.05,C
3370,1,3,male,13.7,0,0,52.11,S
3371,0,3,male,9.0,0,0,60.02,S
3372,0,2,female,18.8,1,0,17.77,S
3373,0,1,male,15.0,1,0,0.24,S
3374,1,3,female,36.6,2,0,111.61,S
3375,1,3,male,46.8,0,0,22.99,S
3376,1,3,male,24.9,0,0,146.91,S
3377,1,3,male,21.7,1,0,45.25,C
3378,0,3,female,24.2,0,0,5.3,Q
3379,0,3,male,14.5,0,0,15.84,S
3380,1,3,male,12.0,2,0,42.81,S
3381,0,1,female,7.0,0,0,41.91,S
3382,0,1,male,11.4,2,1,10.56,Q
3383,0,3,female,52.8,0,0,7.79,S
3384,0,2,female,20.3,1,0,12.96,S
3385,0,3,female,0.0,0,1,61.84,S
3386,1,2,male,21.8,1,0,11.08,S
3387,0,3,male,7.7,0,0,48.4,S
3388,0,1,female,30.8,0,0,81.61,S
3389,0,3,male,29.3,1,1,19.88,S
3390,1,1,male,30.8,0,0,0.28,S
3391,0,1,female,29.4,0,0,6.12,S
3392,1,2,male,24.8,0,1,14.95,S
3393,1,1,female,9.6,2,0,8.43,C
3394,0,3,female,29.0,0,0,13.67,S
3395,1,1,female,44.3,0,0,31.41,C
3396,1,1,male,55.4,0,0,0.85,Q
3397,1,3,male,26.7,0,1,2.66,S
3398,1,3,male,28.2,0,0,77.45,C
3399,0,1,male,37.0,0,0,29.55,S
3400,0,1,male,50.9,2,3,109.66,S
3401,0,3,male,23.2,0,0,0.13,S
3402,0,3,male,39.7,1,0,0.01,S
3403,1,2,male,18.5,0,0,53.82,C
3404,0,3,female,34.6,0,0,25.87,C
3405,1,2,male,43.6,0,0,98.04,S
3406,1,2,male,11.9,0,0,61.78,Q
3407,1,3,female,22.6,0,0,28.04,S
3408,1,3,female,43.4,0,0,26.04,S
3409,0,1,male,38.6,1,1,66.68,Q
3410,0,3,male,44.5,0,0,65.13,S
3411,0,1,male,41.9,0,1,12.97,S
3412,0,1,male,25.2,0,1,44.91,Q
3413,0,1,female,60.8,0,0,41.22,S
3414,0,1,female,31.9,0,0,77.54,S
3415,1,3,male,0.0,0,1,81.17,S
3416,0,3,female,26.0,1,1,12.49,C
3417,0,1,female,23.4,0,0,84.72,S
3418,1,3,female,41.1,0,0,103.38,S
3419,0,3,male,23.7,4,0,4.65,S
3420,0,3,male,45.4,0,0,34.11,S
3421,1,3,male,37.8,1,0,22.94,S
3422,1,1,male,16.0,0,1,20.57,S
3423,1,3,male,28.0,1,0,48.81,S
3424,0,3,female,19.1,0,0,5.55,S
3425,1,3,female,32.6,0,1,68.58,S
3426,0,3,female,19.1,0,0,1.08,S
3427,0,2,male,31.0,2,0,34.54,C
3428,1,3,male,26.2,0,0,10.21,S
3429,1,2,male,27.9,0,0,44.04,S
3430,0,2,male,58.7,0,0,29.81,S
3431,0,1,female,25.0,0,0,332.12,S
3432,1,3,male,2.9,0,0,79.31,S
3433,1,2,female,44.2,0,0,16.42,C
3434,0,3,male,44.1,0,0,30.07,C
3435,1,2,male,2.3,2,0,15.3,Q
3436,0,3,female,20.2,0,1,52.19,C
3437,0,2,male,36.1,2,0,21.96,S
3438,0,3,male,37.3,0,0,4.91,S
3439,1,3,male,29.9,0,0,43.25,S
3440,1,2,female,30.2,0,0,0.45,C
3441,0,2,female,16.9,0,1,14.11,S
3442,0,3,female,0.0,0,0,95.07,S
3443,0,3,female,58.7,1,0,3.96,S
3444,1,3,female,16.4,1,0,28.08,C
3445,1,1,female,32.5,0,1,63.41,S
3446,1,3,male,27.8,1,0,93.95,C
3447,1,2,male,42.6,0,0,32.82,S
3448,1,3,male,31.6,0,0,6.65,S
3449,0,3,female,32.1,0,1,113.11,Q
3450,0,1,male,0.0,0,0,55.33,S
3451,0,3,male,18.3,0,0,20.15,C
3452,1,3,female,40.4,0,1,12.97,S
3453,1,3,male,39.2,0,1,1.96,S
3454,0,1,female,16.7,0,0,8.5,C
3455,1,2,female,7.9,1,0,60.14,S
3456,0,3,male,31.8,0,1,4.6,S
3457,0,1,female,0.0,1,0,5.54,S
3458,1,1,female,13.9,0,0,8.72,S
3459,1,3,male,54.6,0,0,20.12,S
3460,1,2,female,50.2,2,0,8.38,S
3461,0,3,female,36.8,1,1,93.86,S
3462,0,1,male,34.3,0,0,11.92,S
3463,1,2,male,2.7,0,0,100.77,S
3464,0,3,male,19.6,1,0,167.84,S
3465,0,3,male,25.9,0,0,56.23,S
3466,1,3,male,19.9,0,1,0.3,S
3467,0,3,female,25.1,0,0,10.98,S
3468,1,3,male,48.2,0,1,12.44,S
3469,1,1,female,22.4,2,0,31.3,S
3470,0,3,male,25.2,0,1,6.9,S
3471,0,1,male,40.4,1,1,3.21,Q
3472,1,3,male,10.1,1,1,7.76,Q
3473,0,2,female,18.2,1,2,15.86,S
3474,1,2,male,19.7,0,1,2.02,S
3475,1,3,male,30.8,0,0,8.69,S
3476,1,1,female,25.2,0,0,7.33,C
3477,1,1,male,25.6,3,0,59.2,S
3478,0,3,male,20.7,1,1,7.43,S
3479,0,2,male,15.0,1,0,62.72,S
3480,0,3,female,38.5,0,0,28.39,S
3481,0,3,male,25.3,1,1,56.73,S
3482,0,1,male,38.7,1,1,23.94,S
3483,0,3,male,14.4,1,0,92.53,S
3484,1,1,female,20.7,1,1,12.95,C
3485,0,3,male,26.9,1,0,58.24,S
3486,0,3,male,28.2,0,2,7.14,C
3487,0,3,male,40.6,0,1,85.7,C
3488,0,3,male,24.0,1,0,1.15,S
3489,0,1,female,40.5,0,0,24.46,S
3490,0,2,male,35.2,1,1,21.88,S
3491,0,3,female,28.5,0,1,39.1,S
3492,0,1,female,16.7,1,0,23.26,C
3493,1,2,female,40.6,0,0,35.56,S
3494,1,3,male,17.0,0,0,79.13,S
3495,1,3,female,29.7,0,0,6.13,S
3496,0,2,male,29.2,0,1,11.2,S
3497,1,3,female,27.1,1,1,64.95,S
3498,1,1,male,24.5,0,0,10.35,C
3499,0,2,female,18.5,0,1,94.43,S
3500,1,3,male,7.4,0,1,31.13,S
3501,0,1,female,49.7,0,1,3.42,S
3502,1,3,female,23.1,1,0,0.84,S
3503,1,1,female,28.2,1,0,57.57,S
3504,0,1,female,28.1,1,0,77.62,S
3505,1,1,male,45.3,0,0,10.97,S
3506,1,3,male,57.1,0,0,11.02,S
3507,1,3,female,32.2,1,2,123.25,S
3508,0,3,female,27.8,0,0,42.71,Q
3509,1,2,male,14.3,1,0,7.34,Q
3510,0,3,male,9.8,0,0,23.81,S
3511,0,3,male,5.2,0,0,96.51,C
3512,0,3,male,18.9,0,0,38.83,S
3513,1,3,male,0.7,1,1,20.93,Q
3514,1,3,male,45.1,0,1,6.55,S
3515,1,1,male,35.9,1,0,51.79,C
3516,1,3,male,26.5,0,0,12.94,S
3517,0,3,male,45.5,0,0,33.38,S
3518,0,3,male,15.0,2,0,36.67,S
3519,0,2,male,18.5,0,0,32.43,Q
3520,0,2,female,2.9,1,0,11.32,S
3521,0,2,male,40.8,0,0,49.28,S
3522,0,2,female,18.7,1,0,33.39,S
3523,0,1,female,30.2,3,0,20.68,S
3524,0,3,male,44.0,0,0,2.14,C
3525,0,3,male,49.2,0,0,16.09,C
3526,0,3,male,29.6,1,0,17.38,C
3527,1,3,male,35.4,2,0,62.65,C
3528,1,2,male,17.3,0,0,28.82,C
3529,1,3,male,53.6,0,0,107.6,S
3530,0,1,male,27.7,0,0,55.57,C
3531,0,3,male,31.1,1,0,30.89,C
3532,1,2,female,24.3,1,1,7.4,S
3533,0,2,male,46.8,1,0,9.99,S
3534,0,2,female,32.8,0,1,6.98,S
3535,0,3,male,40.7,0,0,23.4,S
3536,0,2,male,35.0,0,0,51.28,C
3537,0,2,male,26.9,2,1,56.97,C
3538,0,3,female,43.0,0,0,4.04,S
3539,1,3,male,34.8,2,0,27.4,C
3540,0,2,male,16.5,0,1,26.27,S
3541,0,3,female,16.2,0,0,23.11,S
3542,1,3,female,32.1,0,0,14.34,C
3543,0,1,male,42.7,0,0,25.84,S
3544,0,3,female,53.0,0,0,29.08,S
3545,1,1,female,5.1,0,0,36.62,S
3546,0,3,male,30.4,0,0,18.95,S
3547,0,3,male,36.9,0,1,116.09,S
3548,0,3,female,34.1,0,2,16.55,S
3549,0,3,female,44.1,0,1,90.17,S
3550,0,1,male,39.2,0,1,64.63,S
3551,1,2,female,16.2,0,1,25.04,S
3552,0,3,male,15.8,0,0,27.43,S
3553,0,3,male,34.4,1,0,81.57,S
3554,0,1,male,43.9,1,1,27.15,S
3555,0,3,male,32.0,0,0,45.5,S
3556,1,2,female,7.9,1,0,66.28,S
3557,0,1,male,15.3,0,0,95.39,C
3558,0,3,male,39.7,0,0,9.84,S
3559,0,1,male,25.1,0,0,148.14,Q
3560,0,3,male,31.7,0,0,134.48,S
3561,0,1,female,44.9,1,0,14.12,S
3562,1,2,female,13.2,1,0,38.05,S
3563,0,3,male,24.2,0,0,1.92,S
3564,0,3,female,22.7,1,1,7.35,C
3565,0,2,male,35.0,1,0,35.07,S
3566,1,2,female,40.8,0,0,42.01,C
3567,0,1,female,9.3,0,0,30.59,C
3568,1,3,male,29.9,0,0,48.79,C
3569,1,3,female,42.2,0,0,62.98,S
3570,1,3,male,4.0,0,0,7.38,S
3571,0,1,male,29.1,0,0,43.11,S
3572,0,1,male,13.0,0,1,33.08,C
3573,1,3,female,21.0,0,1,5.0,S
3574,1,3,male,0.0,1,0,10.38,C
3575,1,3,female,49.5,1,0,21.77,S
3576,0,3,female,25.0,0,1,79.73,S
3577,0,2,male,18.7,0,0,9.79,S
3578,0,3,male,34.6,2,0,8.08,S
3579,1,3,male,15.4,0,0,51.05,S
3580,0,3,male,14.1,0,0,148.84,S
3581,0,1,male,51.1,1,0,23.72,S
3582,1,1,female,55.3,1,1,17.24,S
3583,0,1,female,21.7,1,0,11.72,C
3584,1,3,male,44.9,1,0,2.04,C
3585,0,2,male,35.0,0,0,7.86,S
3586,0,1,male,10.2,0,2,3.92,S
3587,0,3,male,17.0,1,0,27.26,S
3588,1,1,female,51.7,1,0,153.03,S
3589,0,1,female,10.0,1,0,61.93,S
3590,0,1,male,61.9,1,1,36.82,Q
3591,1,1,male,22.0,1,1,26.67,S
3592,0,2,female,52.1,1,1,38.41,C
3593,0,3,male,25.7,1,0,18.87,S
3594,0,3,male,41.2,1,0,7.86,C
3595,0,3,male,49.5,1,0,35.64,S
3596,1,2,male,49.5,1,0,30.04,S
3597,0,3,male,21.8,0,0,115.68,Q
3598,0,2,male,18.0,2,0,41.97,S
3599,0,1,male,28.9,1,0,59.39,S
3600,1,3,male,11.8,0,1,3.89,C
3601,0,1,male,33.3,0,1,57.24,S
3602,0,1,male,18.5,0,0,162.63,S
3603,0,3,male,45.2,0,3,42.86,C
3604,0,3,female,22.0,1,0,54.2,S
3605,0,1,male,5.6,0,0,155.53,S
3606,0,1,male,49.6,0,0,19.86,S
3607,1,2,female,32.6,0,2,69.53,C
3608,0,3,male,30.4,0,0,20.41,S
3609,1,1,female,45.3,0,0,22.2,S
3610,1,2,male,42.2,1,1,42.95,C
3611,0,3,male,19.3,1,0,11.85,S
3612,0,3,male,23.7,0,1,197.25,S
3613,0,2,male,14.4,0,0,15.97,S
3614,1,1,male,9.5,2,1,5.24,S
3615,0,3,male,38.1,0,0,15.58,S
3616,0,3,female,35.5,0,0,77.51,S
3617,0,1,male,40.7,0,1,15.07,S
3618,1,2,male,47.9,1,0,37.8,Q
3619,1,1,male,40.8,0,1,109.53,S
3620,0,1,female,42.1,1,0,12.04,C
3621,1,3,female,0.9,1,1,5.63,S
3622,0,2,female,25.7,0,0,4.07,S
3623,0,3,male,43.5,0,0,23.22,C
3624,1,3,male,13.6,0,0,4.41,S
3625,0,3,male,31.3,2,1,24.19,S
3626,0,2,female,37.3,1,0,79.43,C
3627,0,3,female,36.2,0,1,60.11,C
3628,1,1,female,35.2,0,0,34.86,S
3629,1,3,male,38.4,1,0,76.0,S
3630,1,3,male,32.5,1,0,4.23,Q
3631,1,1,male,9.5,0,1,37.6,S
3632,0,1,male,37.1,1,0,4.92,C
3633,0,1,male,34.0,1,1,26.32,C
3634,0,3,male,9.7,1,0,24.9,C
3635,0,3,female,49.3,0,1,12.32,S
3636,0,3,male,37.5,0,0,70.84,Q
3637,1,3,female,10.7,0,1,10.36,S
3638,0,3,male,18.6,0,0,32.11,Q
3639,0,3,male,22.1,0,0,26.33,S
3640,0,3,male,22.1,2,0,22.6,S
3641,0,3,male,34.1,1,0,1.36,S
3642,1,3,male,16.3,1,2,47.73,S
3643,0,3,male,45.8,0,1,0.51,S
3644,0,3,male,44.6,0,0,68.71,S
3645,1,3,female,38.7,1,0,12.39,S
3646,0,3,female,30.6,0,1,5.11,S
3647,0,3,female,43.1,0,1,21.59,S
3648,0,3,male,26.1,0,0,32.78,C
3649,0,3,male,19.9,0,1,14.86,S
3650,1,3,male,46.7,1,0,5.19,S
3651,1,3,female,34.4,0,1,0.74,S
3652,0,2,male,20.4,0,0,48.67,S
3653,1,1,male,24.2,0,0,87.02,Q
3654,0,3,male,19.7,0,0,4.24,Q
3655,0,3,male,58.3,0,2,10.49,S
3656,0,3,female,30.1,0,0,0.82,C
3657,0,2,male,32.2,0,0,86.54,C
3658,0,2,male,40.1,0,0,23.53,S
3659,0,1,female,13.0,0,0,103.71,Q
3660,1,1,male,45.4,0,2,25.25,S
3661,0,3,male,21.5,1,1,79.27,S
3662,0,2,male,55.6,0,0,121.26,S
3663,0,3,female,25.6,0,1,16.33,S
3664,0,3,female,44.5,0,0,40.95,C
3665,0,3,male,0.0,1,1,43.91,S
3666,0,3,female,13.5,0,1,0.87,S
3667,1,3,male,25.9,0,0,23.07,Q
3668,0,2,male,1.6,0,0,77.33,S
3669,0,3,male,38.4,0,2,116.96,C
3670,0,3,female,34.4,1,1,91.79,S
3671,0,1,male,16.1,0,0,144.33,S
3672,0,1,female,29.8,1,0,42.34,S
3673,1,1,female,41.3,0,0,10.6,S
3674,0,2,female,0.6,0,0,34.26,S
3675,0,3,male,12.2,0,1,21.87,S
3676,0,3,male,25.3,1,0,11.97,S
3677,0,2,male,30.3,1,0,59.27,C
3678,0,3,male,29.2,0,0,39.68,C
3679,1,3,female,42.5,0,0,62.45,S
3680,0,2,male,36.7,0,0,12.56,S
3681,1,3,female,39.8,1,0,93.69,S
3682,0,3,female,10.5,0,1,10.91,S
3683,1,3,male,32.0,1,1,36.84,S
3684,0,3,male,25.7,0,0,2.34,C
3685,1,3,male,50.5,0,1,31.15,S
3686,0,1,male,32.4,0,1,4.16,S
3687,1,3,male,20.6,0,0,16.15,S
3688,0,3,male,41.9,1,0,78.84,S
3689,0,2,male,37.9,0,0,89.59,C
3690,0,3,female,18.5,0,0,58.32,S
3691,1,3,male,25.1,1,1,18.34,S
3692,0,1,male,25.4,0,0,34.58,S
3693,1,3,male,47.2,0,1,10.14,S
3694,0,1,female,32.8,1,0,45.37,S
3695,0,3,female,40.2,0,3,17.07,Q
3696,0,1,male,23.1,0,0,9.99,Q
3697,1,3,female,34.7,0,0,35.18,S
3698,1,2,female,48.2,0,2,4.74,S
3699,1,1,female,24.9,1,0,46.42,Q
3700,0,1,male,31.6,0,0,8.28,Q
3701,0,3,female,10.9,0,0,32.25,S
3702,1,3,male,19.3,0,0,19.94,S
3703,0,3,female,25.3,0,0,33.41,S
3704,1,3,male,15.1,0,0,11.29,S
3705,1,3,female,48.5,0,1,14.87,S
3706,1,1,female,18.3,0,0,6.05,S
3707,1,3,male,41.0,0,0,60.02,S
3708,0,2,female,32.6,1,0,2.91,C
3709,0,3,male,30.4,1,0,18.89,S
3710,1,3,male,50.8,0,1,23.85,S
3711,0,2,male,0.0,0,0,8.69,Q
3712,1,1,female,27.3,0,1,19.43,S
3713,1,3,male,14.9,0,1,21.66,Q
3714,1,1,male,2.5,0,0,10.16,Q
3715,1,1,female,13.3,0,0,40.78,S
3716,0,1,female,30.2,0,1,1.25,C
3717,0,3,female,19.8,1,0,8.8,S
3718,0,3,male,42.6,0,1,39.13,S
3719,0,2,male,27.0,1,1,39.5,S
3720,0,1,male,25.5,2,1,12.33,S
3721,0,3,male,25.5,0,1,45.96,S
3722,1,3,male,28.6,1,1,25.38,S
3723,1,1,male,24.1,0,0,29.97,S
3724,0,1,female,18.1,0,0,16.18,S
3725,0,3,male,43.8,0,0,166.09,C
3726,1,3,male,21.3,1,0,53.48,S
3727,0,3,male,24.6,0,0,11.42,S
3728,0,3,male,36.0,0,0,10.8,C
3729,0,1,male,34.5,0,0,59.52,S
3730,0,1,male,17.5,0,0,19.64,S
3731,0,2,female,40.6,2,2,3.84,S
3732,1,2,male,37.5,0,0,1.45,S
3733,0,3,male,32.5,0,0,21.37,C
3734,0,3,female,24.0,0,1,21.43,S
3735,0,3,female,24.3,0,1,49.08,S
3736,0,1,female,27.2,1,0,34.21,S
3737,1,3,female,12.8,1,1,58.81,S
3738,1,3,female,29.5,1,0,15.29,S
3739,1,1,male,42.5,1,0,39.15,S
3740,0,3,female,42.3,2,0,86.76,S
3741,1,2,male,24.7,0,1,2.87,S
3742,1,1,male,44.9,0,0,49.3,S
3743,1,3,male,56.7,0,0,50.33,S
3744,0,3,male,25.6,0,0,63.2,S
3745,0,1,male,39.7,1,0,12.54,S
3746,0,2,male,0.0,0,0,21.55,S
3747,1,3,male,12.4,0,0,10.96,C
3748,0,3,female,31.3,0,0,14.76,S
3749,0,3,female,15.9,0,0,138.32,S
3750,1,1,male,58.5,0,0,23.6,S
3751,1,1,female,38.4,0,0,75.5,S
3752,1,2,male,43.5,0,0,63.37,S
3753,0,2,female,29.6,0,1,23.52,S
3754,1,1,male,16.0,2,0,194.04,Q
3755,0,1,male,22.7,0,1,73.5,S
3756,0,3,male,33.6,0,0,26.36,S
3757,0,2,male,21.1,1,0,14.83,C
3758,0,3,male,39.4,1,0,3.13,S
3759,0,1,male,40.0,2,0,25.0,S
3760,1,3,male,30.1,2,0,17.85,S
3761,0,1,male,4.4,2,1,49.71,S
3762,1,3,male,54.0,0,0,0.79,S
3763,0,1,female,27.0,1,0,71.22,Q
3764,0,3,male,67.9,1,0,21.56,S
3765,0,3,male,39.1,1,0,25.37,S
3766,0,3,female,27.1,0,0,8.07,S
3767,0,1,female,36.3,1,0,110.89,S
3768,0,3,male,1.7,1,1,20.33,S
3769,0,3,female,44.4,1,0,73.99,S
3770,0,1,male,65.9,0,1,10.84,S
3771,0,3,male,0.8,1,0,4.07,S
3772,1,3,male,26.0,2,0,40.4,S
3773,0,3,male,28.5,0,0,166.46,S
3774,1,3,male,42.3,0,0,41.64,S
3775,1,3,female,59.5,0,0,37.53,S
3776,1,3,male,35.4,0,0,23.35,C
3777,1,2,female,60.0,0,0,13.35,S
3778,0,3,male,32.4,1,2,22.54,S
3779,1,3,male,36.3,0,0,6.45,S
3780,1,3,male,34.6,0,0,12.15,S
3781,0,3,female,47.1,0,1,26.73,S
3782,0,1,male,24.1,1,0,6.26,S
3783,0,2,female,41.5,1,0,62.72,S
3784,1,2,female,12.8,0,0,0.47,C
3785,1,2,male,26.0,1,1,15.52,S
3786,0,1,female,21.1,1,0,29.08,S
3787,0,3,female,31.2,0,0,105.77,S
3788,0,1,male,25.6,0,0,34.08,S
3789,0,3,male,45.8,0,0,13.98,S
3790,1,3,male,17.7,0,0,17.37,Q
3791,0,2,male,5.8,1,0,16.57,Q
3792,0,2,male,11.0,0,1,7.96,S
3793,0,3,male,43.9,0,1,6.26,S
3794,1,3,female,16.4,0,0,26.21,Q
3795,0,3,male,35.6,0,1,12.6,S
3796,1,3,female,25.9,2,0,3.85,C
3797,0,3,male,41.5,0,0,9.76,Q
3798,0,3,male,26.8,1,1,29.42,S
3799,0,3,female,68.7,0,0,11.88,S
3800,0,3,male,56.6,0,0,10.86,C
3801,0,3,male,25.6,0,0,38.77,C
3802,1,1,male,23.7,2,0,46.77,C
3803,1,3,male,73.9,0,0,11.04,S
3804,1,3,male,14.9,0,0,25.56,C
3805,0,3,male,29.2,0,0,57.85,S
3806,1,1,female,30.3,1,0,46.83,C
3807,0,2,male,30.0,0,0,2.87,S
3808,0,2,male,5.7,0,0,17.86,S
3809,0,2,male,37.0,0,0,51.39,Q
3810,0,1,male,16.4,0,0,7.91,S
3811,1,3,male,50.1,0,0,8.72,Q
3812,0,1,male,9.6,1,0,39.79,S
3813,0,2,male,30.8,1,1,13.35,S
3814,0,1,female,0.0,1,1,15.65,S
3815,0,3,male,0.0,1,1,29.59,C
3816,0,2,female,18.2,0,0,55.54,C
3817,0,2,male,20.2,1,0,27.59,S
3818,1,3,male,50.5,1,1,89.56,S
3819,1,3,female,29.4,1,0,4.51,S
3820,0,1,female,48.1,0,0,56.12,S
3821,0,1,male,24.7,0,1,31.38,C
3822,0,2,female,38.5,0,0,67.86,S
3823,1,3,female,19.8,1,0,15.22,Q
3824,0,2,female,18.9,0,0,26.32,S
3825,0,3,male,4.5,1,0,69.4,C
3826,0,2,female,34.7,0,3,71.3,C
3827,0,3,female,33.7,0,0,18.86,S
3828,0,1,female,40.9,1,2,69.08,C
3829,1,1,female,33.0,2,0,45.88,S
3830,0,3,female,58.4,1,0,21.07,S
3831,0,2,male,32.5,0,1,139.87,S
3832,1,1,male,43.9,0,0,1.26,S
3833,1,3,male,25.5,0,1,19.29,S
3834,0,3,male,17.3,1,0,14.67,C
3835,0,2,male,40.0,1,0,109.81,S
3836,0,3,male,28.8,0,1,4.19,S
3837,1,3,male,41.6,0,2,39.56,S
3838,0,3,female,34.9,0,0,50.44,S
3839,1,3,female,18.9,2,0,8.14,S
3840,1,3,male,45.0,0,0,6.5,S
3841,0,1,female,17.8,0,0,1.96,C
3842,0,3,male,38.8,0,0,6.92,C
3843,0,2,female,47.9,1,0,66.06,S
3844,0,1,female,24.6,0,0,115.26,S
3845,0,2,male,46.2,1,0,92.68,S
3846,1,1,male,35.6,1,0,18.18,S
3847,1,3,male,41.9,0,0,51.77,C
3848,0,3,female,18.3,0,0,70.19,S
3849,1,3,female,33.0,1,1,66.96,S
3850,0,1,male,10.3,0,0,2.59,C
3851,0,1,male,54.0,0,0,9.67,S
3852,0,3,male,1.8,1,0,111.84,S
3853,0,3,male,25.0,0,0,53.87,C
3854,1,1,female,17.0,0,0,71.92,S
3855,1,2,male,39.4,0,1,28.87,S
3856,0,3,female,56.9,0,1,19.97,S
3857,0,1,female,39.2,0,0,42.13,S
3858,0,3,female,71.5,0,0,25.61,S
3859,0,3,male,10.7,2,0,18.72,S
3860,1,2,male,11.8,1,1,17.1,S
3861,1,2,male,17.5,1,0,6.87,S
3862,0,2,female,31.7,0,1,30.15,S
3863,0,2,male,15.6,0,0,29.35,Q
3864,0,3,male,19.5,0,0,35.74,C
3865,0,3,female,38.7,1,0,4.94,S
3866,0,3,male,12.7,0,0,98.57,S
3867,0,3,male,14.1,2,0,54.2,S
3868,1,2,male,24.4,0,0,5.61,S
3869,1,3,male,25.7,1,0,3.31,C
3870,0,3,male,44.1,1,1,41.19,S
3871,0,3,male,17.4,0,0,16.71,C
3872,0,2,female,19.9,1,0,15.37,S
3873,0,3,female,38.1,1,1,73.3,S
3874,1,3,male,41.2,1,0,16.93,C
3875,0,2,female,50.0,0,2,40.01,S
3876,0,1,male,36.6,1,0,30.81,S
3877,0,3,male,31.8,2,1,12.2,S
3878,1,2,female,38.1,1,0,16.12,S
3879,0,3,female,26.3,0,1,114.72,C
3880,0,3,male,26.2,1,0,16.1,S
3881,0,3,male,5.2,0,0,61.3,S
3882,1,3,female,42.5,0,1,79.01,S
3883,1,3,male,33.0,0,1,2.95,S
3884,0,1,female,40.9,1,0,43.52,S
3885,1,2,male,0.0,0,0,55.33,S
3886,1,3,female,29.3,0,0,22.77,S
3887,1,3,male,18.0,1,0,33.7,S
3888,1,1,male,51.0,0,0,7.06,C
3889,1,1,male,38.6,1,0,15.34,S
3890,0,3,male,33.3,3,0,49.19,S
3891,1,3,female,24.0,0,0,36.91,S
3892,0,3,male,35.6,1,0,5.87,S
3893,1,2,female,17.0,0,0,177.08,S
3894,0,3,male,28.6,0,0,111.09,S
3895,1,3,male,21.9,0,0,10.15,S
3896,1,3,male,61.7,1,0,83.22,S
3897,0,3,male,50.6,0,0,12.43,S
3898,1,1,female,44.9,0,0,33.18,S
3899,0,3,male,9.1,0,0,60.94,S
3900,1,1,female,42.1,0,0,16.87,S
3901,0,2,female,32.6,0,1,32.4,S
3902,0,3,female,47.1,2,0,23.94,S
3903,1,3,male,34.5,0,0,57.12,S
3904,0,3,male,29.9,0,2,26.06,S
3905,1,3,male,33.3,0,1,33.47,Q
3906,0,2,male,4.7,1,0,74.72,S
3907,0,3,male,19.3,0,0,47.98,Q
3908,0,1,male,35.2,1,0,29.99,Q
3909,0,3,male,46.0,0,0,24.74,S
3910,0,1,female,22.3,0,0,5.42,S
3911,0,3,female,29.4,0,2,2.32,C
3912,0,1,female,7.6,0,0,122.11,S
3913,0,3,male,50.4,2,0,8.26,S
3914,1,3,male,45.6,1,0,12.97,S
3915,1,3,male,39.1,0,1,37.76,S
3916,0,3,male,35.7,1,0,70.39,S
3917,1,3,male,51.7,0,1,71.62,Q
3918,0,3,male,18.7,1,0,70.8,S
3919,1,3,male,17.2,0,2,152.83,Q
3920,1,3,female,44.9,0,0,2.29,S
3921,1,1,female,43.9,0,0,20.42,S
3922,0,1,male,13.3,2,0,97.95,S
3923,1,2,male,22.6,1,0,25.19,S
3924,0,1,female,53.6,0,0,82.01,S
3925,1,3,male,35.8,1,0,0.71,S
3926,0,1,male,41.0,0,0,28.08,S
3927,0,1,male,13.8,2,0,102.27,S
3928,1,1,male,39.2,1,0,12.11,S
3929,1,3,male,10.1,0,0,106.18,S
3930,0,3,female,2.3,0,0,0.34,S
3931,1,2,male,40.2,1,1,3.29,S
3932,0,3,male,50.1,1,0,25.91,S
3933,1,1,male,26.4,0,1,4.5,S
3934,0,3,female,22.3,0,0,10.23,S
3935,0,3,male,54.0,0,1,14.13,S
3936,0,1,male,27.3,0,1,26.27,S
3937,0,3,male,29.1,0,0,19.81,S
3938,0,3,male,53.7,2,0,102.12,S
3939,0,2,male,25.0,0,1,86.87,S
